quadkey,latitude,longitude,rwi,error
30013110130023,-11.5984314,43.2751465,0.211,0.566
30013111320123,-12.2863336,44.4177246,0.430,0.564
30013110311000,-11.8781020,43.4289551,-0.052,0.561
30013111221221,-12.3507339,43.8024902,0.092,0.560
30013110133232,-11.8565990,43.4729004,-0.200,0.544
30013110112130,-11.4046486,43.3850098,-0.258,0.585
30013110133200,-11.7920798,43.4289551,-0.399,0.482
30013110112012,-11.3831090,43.2971191,0.780,0.637
30013110112213,-11.4692577,43.3190918,-0.478,0.593
30013110311031,-11.9211029,43.4948730,0.117,0.603
30013110130310,-11.6199546,43.3850098,-0.140,0.641
30013110112133,-11.4261866,43.4069824,0.275,0.595
30013111303202,-12.1574857,44.4836426,-0.529,0.478
30013111320120,-12.2648633,44.3957520,-0.353,0.507
30013111220213,-12.3292689,43.6706543,-0.137,0.512
30013111221202,-12.3292689,43.7805176,-0.034,0.516
30013110112230,-11.4907908,43.2971191,-0.281,0.559
30013111321030,-12.2648633,44.5275879,0.535,0.648
30013110112330,-11.4907908,43.3850098,0.354,0.593
30013110132323,-11.8565990,43.3630371,-0.074,0.733
30013111221322,-12.3721972,43.8684082,0.495,0.558
30013110112121,-11.4046486,43.3630371,0.617,0.589
30013110112113,-11.3831090,43.4069824,-0.096,0.494
30013111321020,-12.2648633,44.4836426,-0.510,0.479
30013110112031,-11.4046486,43.3190918,0.063,0.561
