quadkey,latitude,longitude,rwi,error
30001023230032,-5.3425828,13.0627441,-0.136,0.362
30010222211232,-10.6498109,23.0822754,-0.778,0.366
30010102232231,-2.7784514,28.5534668,-0.483,0.362
30001033103320,-4.5326183,16.4465332,-0.614,0.360
12232231321322,1.5928123,27.6965332,-0.095,0.477
30001102212211,-2.3833455,17.3034668,-0.234,0.373
30010120321233,-4.0286586,29.0808105,-0.019,0.454
30010203010022,-7.0899903,24.2687988,-0.479,0.383
30012011012233,-11.5123222,27.1472168,-0.146,0.367
12223303312211,3.2392398,19.4128418,-0.353,0.384
30010212120031,-7.4169421,26.0925293,-0.230,0.377
30001032312120,-5.1456567,15.2160645,-0.177,0.365
12223303233333,2.8223442,18.9733887,-0.778,0.388
30001132201302,-5.0362268,19.9621582,-0.581,0.366
30010303300002,-7.7436512,30.2453613,-0.553,0.369
30001032130302,-4.6859294,15.2160645,-0.050,0.404
30001123010332,-4.3792747,18.7756348,-0.417,0.373
12223331102003,2.6028640,21.8298340,-0.449,0.370
30001300311123,-6.3917304,18.2263184,-0.375,0.364
12223303031131,3.8094460,18.9733887,-0.354,0.370
30010202112233,-7.3515708,23.6315918,-0.228,0.381
30001122132203,-4.8611009,17.9626465,-0.549,0.375
12232323222312,0.0549316,29.6740723,-0.080,0.402
30010201031210,-6.0640861,24.4885254,-0.492,0.391
30001023202000,-5.1018870,12.6672363,-0.418,0.375
30001110020110,-0.3625464,19.8303223,-0.857,0.375
30010213200021,-7.7654229,26.7517090,-0.602,0.395
12232233030123,0.9777357,27.1911621,-0.456,0.379
12232213022312,3.5682478,26.8615723,-0.637,0.380
30001310011133,-5.6925158,20.3796387,-0.313,0.355
30001023023032,-4.8173122,12.8869629,-0.715,0.360
30001302132021,-7.5912178,17.9626465,-0.568,0.359
30010200332000,-6.8500775,23.5656738,-0.316,0.386
30010203212103,-7.9177932,24.3786621,-0.324,0.373
30001313303201,-7.9830776,22.0056152,-0.456,0.359
30010200210023,-6.3917304,22.8845215,-0.100,0.393
30010230032100,-8.9393399,25.7629395,-0.695,0.392
30001333101011,-9.8065034,22.0495605,-0.574,0.364
30012011300130,-11.9211029,27.5646973,-0.074,0.383
12232321233223,1.4170918,30.0915527,-0.155,0.375
30010030310232,-3.6778914,26.4221191,-0.591,0.395
12232322323122,0.0988769,29.1027832,-0.368,0.373
30010021113300,-3.0856655,25.2355957,-0.561,0.383
12232322313110,0.5163504,29.4982910,0.588,0.508
30010320030221,-8.8959258,28.5095215,-0.688,0.369
30012011122201,-11.7920798,27.4548340,0.086,0.421
30001310300130,-6.3698938,20.5334473,-0.010,0.359
12232203232313,2.8662354,24.4226074,-0.333,0.374
30001013310021,-2.1637921,16.5563965,-0.338,0.375
12232222110201,1.3072596,23.5876465,-0.458,0.388
12232321101021,2.7565043,30.4431152,-0.552,0.372
30010203321033,-8.1353671,24.8620605,-0.700,0.380
30001311113231,-5.9329721,22.4011230,0.312,0.394
12232320031010,2.4492049,28.7072754,-0.569,0.381
12223331310331,1.9661667,22.3132324,-0.251,0.377
30010303302122,-7.9613173,30.3332520,-0.226,0.366
30001310000012,-5.6487856,19.7424316,-0.017,0.364
30001032121132,-4.6421296,15.0842285,-0.765,0.363
30010223102132,-10.0445848,24.7521973,-0.740,0.375
12223332100123,1.3292264,20.5114746,-0.783,0.355
30010033020302,-4.6859294,26.8176270,-0.341,0.390
12232321330201,1.6587038,30.6188965,-0.226,0.371
30010303021003,-7.3951528,29.7399902,-0.298,0.382
