quadkey,latitude,longitude,rwi,error
12223201223321,4.2478122,12.9528809,-0.849,0.361
12223010000110,11.1676236,14.2053223,-0.223,0.341
12223010031031,10.7793483,14.6667480,-0.463,0.365
12223030112033,8.1571180,15.1940918,-0.516,0.333
12222312101020,4.1601581,9.3273926,0.151,0.486
12222133020213,6.5445599,9.9206543,-0.670,0.360
12223003310222,8.9393399,13.7219238,-0.751,0.346
12222133130232,6.5008990,10.9533691,-0.805,0.342
12223001112101,10.9951198,13.8317871,-0.284,0.337
12222310313210,4.6421296,9.7229004,-0.288,0.441
12223003331120,8.7004990,13.9855957,-0.074,0.355
12222133223302,5.6706511,10.1184082,-0.640,0.379
12223021310030,7.6565531,13.7658691,-0.483,0.348
12223022113300,6.7409861,12.5793457,-0.164,0.352
12223220103020,2.5809138,12.1398926,-0.133,0.354
12223001332233,9.8065034,13.7878418,-0.301,0.337
12223212010032,4.1382430,14.4689941,-0.483,0.352
12223010022110,10.6498109,14.2053223,-0.342,0.363
12222132323002,5.7581050,9.3273926,-0.109,0.469
12223202022302,3.5682478,11.3488770,-0.645,0.385
12222312102123,3.9629009,9.2614746,0.251,0.468
12223202021223,3.6998186,11.4587402,-0.017,0.370
12222310231013,4.5326183,9.0417480,-0.431,0.351
12223201223122,4.3135463,12.9309082,-0.188,0.375
12223003100033,9.7198857,13.4362793,-0.440,0.358
12222310300332,4.7516240,9.2834473,-0.300,0.344
12223203011221,4.0724942,13.2165527,-0.164,0.399
12223210220333,4.4011829,14.2272949,-0.580,0.383
12221230222132,12.6510579,14.2053223,-0.034,0.327
12222133133111,6.4790672,11.2390137,-0.255,0.362
12223001311301,10.3905714,14.0075684,-0.357,0.333
12223010023003,10.6282159,14.2712402,-0.568,0.376
12222313212022,3.2611771,10.2062988,-0.068,0.356
12222311303123,4.6640299,10.8435059,-0.085,0.362
12223022023230,6.3480564,11.4807129,0.124,0.359
12222313203113,3.3050503,10.1843262,-0.344,0.360
12222311003012,5.4082108,10.0744629,-0.207,0.395
12223003132133,9.1997151,13.8757324,-0.549,0.344
12222133330013,5.9329721,10.9753418,-0.445,0.350
12222133232133,5.7143797,10.3601074,0.041,0.364
12223010020130,10.7793483,14.2053223,-0.365,0.346
12223021111030,8.3528229,13.9416504,-0.608,0.361
12222133103212,6.7191648,10.7775879,-0.536,0.345
12222132310130,6.2606973,9.6350098,-0.506,0.340
12222133322111,5.7799663,10.7116699,-0.097,0.364
12223022100221,6.8718928,11.9860840,-0.446,0.347
12223202322200,2.8881803,11.9641113,-0.561,0.374
12222133310320,6.1733235,10.9973145,-0.524,0.352
12222132132131,6.4354006,9.6569824,-0.385,0.374
12222310332012,4.3573658,9.5471191,-0.212,0.413
12221232012012,12.3507339,14.4689941,-0.136,0.355
12223001302300,10.2176252,13.4582520,-0.420,0.333
12222310321112,4.5326183,9.4592285,-0.589,0.435
12223201133110,5.0800010,14.0295410,-0.173,0.393
12223001320213,10.0229482,13.4362793,-0.293,0.340
12223220111020,2.7565043,12.4914551,-0.107,0.337
12223202003332,3.8752158,11.5686035,1.259,0.527
12223003011213,9.6765684,13.2604980,-0.756,0.340
12222310301332,4.7516240,9.4592285,-0.631,0.348
12222312133102,3.6559638,9.7668457,-0.237,0.351
12222310303003,4.7078283,9.3493652,-0.589,0.353
